0,1,2,3,4,5
['/sb/8/11/5/'],"['/bg/14/18/', '/sb/8/11/5/']","['/sb/2/5/36/', '/sb/10/72/13/', '/sb/4/17/34/', '/sb/1/14/35-36/', '/sb/2/5/40-41/', '/sb/2/5/42/', '/sb/9/4/51/', '/sb/12/11/44/', '/sb/2/2/26/', '/sb/12/11/42/']","['/sb/2/5/36/', '/sb/2/5/42/', '/sb/8/21/27/', '/sb/8/7/22/', '/sb/3/7/17/', '/sb/10/10/13/', '/sb/7/8/10/', '/sb/10/11/44/', '/sb/7/3/9-10/', '/sb/6/14/4/']","['/sb/8/11/5/', '/sb/6/11/25/', '/sb/7/12/17/', '/sb/2/5/36/', '/sb/2/5/42/', '/sb/8/21/27/', '/sb/9/7/2/', '/sb/3/7/17/', '/bg/10/18/', '/sb/8/7/27/']","['/sb/10/70/1/', '/sb/10/80/30/', '/sb/10/74/18/', '/sb/8/22/23/', '/sb/4/11/4/', '/sb/7/9/9/', '/sb/10/13/44/', '/sb/11/29/37/', '/sb/10/87/30/', '/sb/5/1/33/']"
['/sb/8/11/6/'],"['/bg/14/18/', '/sb/8/11/6/']","['/sb/7/8/13/', '/sb/7/5/10/', '/sb/6/16/3/', '/sb/11/7/16/', '/sb/9/4/62/', '/sb/8/7/28/', '/sb/8/17/9/', '/sb/7/9/15/', '/sb/1/7/16/', '/sb/6/11/18/']","['/sb/7/8/13/', '/sb/7/2/57/', '/sb/1/15/36/', '/bg/16/13-15/', '/sb/7/2/7-8/', '/bg/7/2/', '/sb/8/12/16/', '/sb/6/11/17/', '/sb/10/1/38/', '/sb/8/10/46/']","['/sb/8/11/6/', '/sb/7/8/13/', '/sb/11/7/16/', '/sb/8/12/16/', '/sb/4/25/30/', '/sb/10/4/16/', '/sb/8/11/36/', '/sb/7/9/18/', '/bg/16/13-15/', '/sb/6/18/36/']","['/sb/8/11/6/', '/sb/4/11/4/', '/sb/11/10/27-29/', '/sb/9/23/35-36/', '/sb/10/64/19-20/', '/sb/5/18/4/', '/sb/10/87/35/', '/sb/7/9/28/', '/sb/10/87/30/', '/sb/5/16/24/']"
['/sb/8/11/7/'],"['/bg/3/27/', '/bg/18/43/', '/bg/18/43', '/sb/8/11/7/']","['/sb/4/24/41/', '/sb/6/1/43/', '/sb/6/18/17/', '/sb/10/26/18/', '/sb/10/8/15/', '/sb/4/4/20/', '/sb/5/24/27/', '/sb/7/9/41/', '/sb/8/20/2/', '/sb/4/21/27/']","['/sb/10/79/27/', '/sb/6/12/14/', '/sb/10/41/14/', '/sb/5/24/27/', '/sb/8/15/27/', '/sb/8/20/2/', '/sb/8/22/32/', '/sb/8/11/3/', '/sb/5/24/18/', '/sb/10/87/14/']","['/sb/8/11/7/', '/sb/8/20/2/', '/sb/8/19/18/', '/sb/6/1/43/', '/sb/8/22/32/', '/sb/10/28/13/', '/sb/3/9/4/', '/sb/6/1/7/', '/sb/8/22/2/', '/sb/8/23/28/']","['/sb/8/11/7/', '/sb/12/3/9-13/', '/sb/5/21/18/', '/sb/1/17/41/', '/sb/5/4/11-12/', '/sb/11/6/47/', '/sb/10/88/11/', '/sb/3/29/28/', '/sb/11/20/1/', '/bg/10/4-5/']"
['/sb/8/11/8/'],"['/bg/2/11/', '/bg/2/14/', '/bg/2/11/', '/bg/2/14/', '/bg/18/54/', '/sb/8/11/8/']","['/sb/10/84/23/', '/sb/12/8/42/', '/sb/11/14/14/', '/sb/4/27/25/', '/sb/4/21/50/', '/bg/12/17/', '/sb/11/7/9/', '/sb/8/6/25/', '/sb/4/30/20/', '/sb/11/2/48/']","['/sb/10/54/14/', '/sb/4/30/20/', '/sb/7/2/57/', '/sb/11/24/19/', '/sb/10/2/20/', '/sb/4/6/7/', '/sb/10/13/21/', '/sb/10/16/41/', '/sb/10/85/23/', '/sb/3/32/31/']","['/sb/8/11/8/', '/bg/10/14/', '/bg/12/17/', '/sb/9/1/8/', '/sb/10/84/23/', '/bg/16/7/', '/bg/2/11/', '/sb/4/30/20/', '/sb/7/2/57/', '/sb/2/2/27/']","['/sb/8/11/8/', '/sb/5/10/6/', '/sb/8/22/23/', '/sb/10/2/32/', '/sb/10/60/54/', '/sb/8/17/21/', '/sb/7/9/49/', '/sb/4/24/17/', '/sb/11/30/38/', '/sb/10/62/7/']"
['/sb/8/11/9/'],"['/bg/2/11/', '/bg/2/14/', '/bg/2/11/', '/bg/2/14/', '/bg/18/54/', '/sb/8/11/9/']","['/sb/4/13/28/', '/sb/10/27/20/', '/sb/11/23/3/', '/sb/10/48/18/', '/sb/12/6/15/', '/sb/6/9/42/', '/sb/4/25/28/', '/sb/6/7/27/', '/sb/4/27/25/', '/sb/4/17/33/']","['/sb/11/23/3/', '/sb/4/13/28/', '/sb/10/16/52/', '/sb/1/8/38/', '/sb/4/3/19/', '/sb/6/5/44/', '/sb/10/25/21/', '/sb/12/10/7/', '/sb/4/22/63/', '/sb/7/14/15/']","['/sb/8/11/9/', '/sb/4/13/28/', '/sb/11/23/3/', '/sb/10/4/21/', '/sb/8/21/24/', '/sb/4/4/23/', '/sb/6/7/35/', '/sb/6/3/27/', '/sb/8/22/6-7/', '/sb/9/1/29/']","['/sb/8/11/9/', '/sb/10/61/5/', '/sb/11/25/2-5/', '/sb/8/22/23/', '/sb/8/5/47/', '/sb/11/17/41/', '/sb/10/2/32/', '/sb/10/10/40/', '/sb/7/4/42/', '/sb/1/7/10/']"
['/sb/8/11/10/'],"['/bg/2/11/', '/bg/2/14/', '/bg/2/11/', '/bg/2/14/', '/bg/18/54/', '/sb/8/11/10/']","['/sb/8/10/42/', '/sb/8/10/41/', '/sb/6/12/18/', '/sb/6/13/10/', '/sb/8/15/23/', '/sb/8/10/43/', '/sb/6/11/12/', '/sb/4/19/2/', '/sb/8/11/3/', '/sb/6/13/3/']","['/sb/8/10/42/', '/sb/8/10/41/', '/sb/8/11/20/', '/sb/6/13/10/', '/sb/8/15/23/', '/sb/6/7/2-8/', '/sb/4/19/30/', '/sb/8/11/3/', '/sb/6/18/77/', '/sb/4/22/57/']","['/sb/8/11/10/', '/sb/8/10/41/', '/sb/6/12/18/', '/sb/8/11/20/', '/sb/6/13/10/', '/sb/4/19/14/', '/sb/8/10/43/', '/sb/6/12/23/', '/sb/10/25/1/', '/sb/4/19/15/']","['/sb/8/11/10/', '/sb/4/8/15/', '/sb/5/1/33/', '/sb/7/3/22/', '/sb/12/3/9-13/', '/sb/11/17/41/', '/sb/10/2/32/', '/sb/12/8/49/', '/sb/9/3/9/', '/sb/10/89/12/']"
['/sb/8/11/11/'],"['/bg/2/11/', '/bg/2/14/', '/bg/2/11/', '/bg/2/14/', '/bg/18/54/', '/sb/8/11/11/']","['/sb/8/11/3/', '/sb/8/6/28/', '/sb/10/13/20/', '/sb/12/3/33/', '/sb/4/26/7/', '/sb/8/11/12/', '/sb/4/19/15/', '/sb/8/10/28/', '/sb/4/23/33/', '/sb/5/8/15/']","['/sb/3/19/16/', '/sb/8/10/41/', '/sb/6/16/15/', '/sb/8/12/27/', '/sb/9/14/30/', '/sb/8/11/3/', '/sb/8/11/16/', '/sb/8/13/13/', '/sb/8/11/13/', '/sb/3/17/24/']","['/sb/8/11/11/', '/sb/5/8/15/', '/sb/3/19/16/', '/sb/6/16/15/', '/sb/3/33/28/', '/sb/9/14/30/', '/sb/8/11/15/', '/sb/1/12/24/', '/sb/4/19/15/', '/sb/5/7/3/']","['/sb/10/87/30/', '/sb/5/22/12/', '/sb/4/11/4/', '/sb/12/8/49/', '/sb/9/15/35-36/', '/sb/8/11/11/', '/sb/7/9/9/', '/sb/9/4/57-59/', '/sb/10/15/48/', '/sb/10/32/7/']"
['/sb/8/11/48/'],"['/bg/2/47/', '/sb/8/11/48/']","['/sb/9/5/24/', '/sb/8/8/3/', '/sb/6/2/21/', '/sb/10/7/9/', '/sb/8/21/9/', '/sb/10/58/53/', '/sb/8/21/28/', '/sb/5/24/23/', '/sb/8/23/5/', '/sb/4/10/14/']","['/sb/8/20/22/', '/sb/8/15/3/', '/sb/5/11/1/', '/sb/1/12/25/', '/sb/6/7/22/', '/sb/8/13/13/', '/bg/18/73/', '/sb/8/15/6/', '/sb/6/7/23/', '/sb/8/11/13/']","['/sb/8/11/48/', '/sb/9/5/24/', '/sb/10/13/16/', '/sb/6/2/21/', '/sb/8/8/3/', '/sb/8/23/5/', '/sb/9/6/8/', '/sb/8/15/3/', '/sb/9/18/51/', '/sb/10/5/21/']","['/sb/8/11/48/', '/sb/3/2/5/', '/sb/4/8/15/', '/sb/1/10/11-12/', '/sb/8/17/21/', '/sb/10/79/7/', '/sb/10/80/6/', '/sb/8/7/46/', '/sb/7/3/22/', '/sb/9/23/7-10/']"
['/sb/8/12/3/'],"['/bg/2/47/', '/sb/8/12/3/']","['/sb/10/88/12/', '/sb/4/6/41/', '/sb/10/9/19/', '/sb/4/25/1/', '/sb/8/12/14/', '/sb/8/23/6/', '/sb/6/18/18/', '/sb/4/7/1/', '/sb/11/12/17/', '/sb/11/6/20/']","['/sb/4/25/1/', '/sb/4/22/6/', '/sb/8/12/17/', '/sb/12/10/15/', '/sb/8/23/6/', '/sb/6/18/18/', '/sb/8/12/14/', '/sb/4/6/41/', '/sb/4/7/1/', '/sb/10/88/12/']","['/sb/8/12/3/', '/sb/10/63/33/', '/sb/8/12/37/', '/sb/4/25/1/', '/sb/4/24/26/', '/sb/11/6/20/', '/sb/7/10/69/', '/sb/6/17/10/', '/sb/9/9/8/', '/sb/10/2/42/']","['/sb/8/12/41/', '/sb/8/12/3/', '/sb/12/10/27/', '/sb/8/17/21/', '/sb/10/69/43/', '/sb/10/84/14/', '/sb/10/88/6/', '/sb/7/3/22/', '/sb/10/74/25/', '/sb/7/4/1/']"
['/sb/8/12/4/'],"['/bg/9/10/', '/sb/8/12/4/']","['/sb/10/3/24/', '/sb/9/5/5/', '/sb/8/5/26/', '/sb/10/56/27/', '/sb/4/24/34/', '/sb/9/19/29/', '/sb/10/63/44/', '/sb/10/10/30-31/', '/sb/5/18/5/', '/sb/4/7/45/']","['/sb/11/6/42/', '/sb/12/7/18/', '/sb/12/10/28/', '/sb/7/7/49/', '/sb/8/7/21/', '/sb/10/41/16/', '/sb/10/10/30-31/', '/sb/8/12/7/', '/sb/2/5/1/', '/sb/6/9/38/']","['/sb/8/12/4/', '/sb/10/10/30-31/', '/sb/8/5/26/', '/sb/6/9/38/', '/sb/11/6/17/', '/sb/7/3/31/', '/sb/9/19/29/', '/sb/8/12/7/', '/sb/11/6/42/', '/sb/8/24/53/']","['/sb/3/29/28/', '/sb/10/32/18/', '/sb/11/14/8/', '/sb/8/3/18/', '/sb/3/21/16/', '/sb/3/32/18/', '/sb/3/15/6/', '/sb/7/13/33/', '/sb/4/7/38/', '/sb/2/7/43-45/']"
['/sb/8/12/5/'],"['/bg/7/4/', '/sb/8/12/5/']","['/sb/2/10/7/', '/sb/10/28/6/', '/sb/10/10/33/', '/sb/4/22/22/', '/sb/4/24/33/', '/sb/9/16/27/', '/sb/8/3/4/', '/sb/6/16/22/', '/sb/7/8/53/', '/sb/12/5/11-12/']","['/sb/12/4/32/', '/sb/6/16/36/', '/sb/2/10/7/', '/sb/7/7/18/', '/sb/11/3/37/', '/sb/3/27/11/', '/sb/9/24/58/', '/sb/6/16/22/', '/sb/4/6/42/', '/sb/8/1/13/']","['/sb/8/12/5/', '/sb/9/24/58/', '/sb/10/63/25/', '/sb/3/32/28/', '/sb/2/10/7/', '/sb/4/6/42/', '/sb/10/49/13/', '/bg/10/12-13/', '/bg/11/38/', '/sb/12/12/4/']","['/sb/2/7/43-45/', '/sb/6/15/12-15/', '/sb/2/5/24/', '/sb/8/12/5/', '/sb/10/75/4-7/', '/sb/12/3/9-13/', '/sb/6/4/24/', '/sb/6/14/1/', '/sb/10/75/39/', '/bs/5/20']"
['/sb/8/12/7/'],"['/bg/9/4/', '/bs/5/1', '/bg/7/19/', '/sb/1/2/6/', '/bg/9/4/', '/sb/8/12/7/']","['/sb/10/3/24/', '/sb/6/9/42/', '/sb/8/5/26/', '/sb/4/24/42/', '/sb/4/9/15/', '/sb/10/10/30-31/', '/sb/10/10/33/', '/sb/8/12/4/', '/sb/9/5/5/', '/sb/8/7/22/']","['/sb/7/9/47/', '/sb/6/8/31/', '/sb/10/16/39/', '/bg/13/21/', '/sb/8/12/8/', '/sb/6/4/30/', '/sb/6/1/41/', '/sb/10/3/24/', '/sb/10/68/45/', '/sb/6/9/42/']","['/sb/8/12/7/', '/sb/7/9/47/', '/sb/10/16/39/', '/sb/3/15/6/', '/sb/8/12/4/', '/sb/8/12/8/', '/sb/10/3/24/', '/sb/10/48/18/', '/sb/6/9/34/', '/sb/6/9/42/']","['/sb/4/9/16/', '/sb/3/15/6/', '/sb/10/13/39/', '/sb/10/60/53/', '/sb/11/13/23/', '/sb/11/25/2-5/', '/sb/10/70/26/', '/sb/10/60/54/', '/sb/10/87/35/', '/sb/6/16/22/']"
['/sb/8/12/8/'],"['/bg/7/5/', '/bg/9/4/', '/bg/7/4-5/', '/bg/9/4/', '/sb/8/12/8/']","['/sb/7/9/31/', '/sb/7/6/20-23/', '/sb/5/10/21/', '/sb/1/1/1/', '/sb/3/28/35/', '/sb/11/19/40-45/', '/sb/2/10/45/', '/sb/3/26/25/', '/sb/7/12/10/', '/bg/8/9/']","['/sb/7/9/47/', '/sb/8/12/7/', '/sb/6/8/31/', '/sb/10/9/13-14/', '/sb/2/6/33/', '/sb/1/2/30/', '/sb/7/9/31/', '/sb/10/16/39/', '/sb/3/28/44/', '/sb/11/3/37/']","['/sb/8/12/8/', '/sb/7/9/31/', '/sb/10/87/26/', '/sb/7/9/30/', '/sb/11/22/11/', '/sb/6/8/31/', '/sb/12/4/30/', '/sb/10/9/13-14/', '/sb/11/13/22/', '/sb/11/28/19/']","['/bs/5/56', '/sb/8/16/19/', '/sb/8/12/8/', '/sb/1/17/34/', '/sb/7/9/25/', '/sb/5/11/8/', '/sb/11/21/17/', '/sb/10/87/30/', '/bg/6/20-23/', '/sb/8/3/3/']"
['/sb/8/12/9/'],"['/bg/7/5/', '/bg/9/4/', '/bg/7/4-5/', '/bg/9/4/', '/sb/8/12/9/']","['/sb/11/3/37/', '/sb/4/30/5/', '/sb/7/6/20-23/', '/sb/5/17/3/', '/sb/9/6/15-16/', '/sb/6/4/12/', '/sb/3/25/32/', '/sb/4/29/69/', '/sb/2/9/8/', '/sb/2/10/9/']","['/sb/11/23/4/', '/sb/8/24/56/', '/sb/7/2/27/', '/sb/11/7/24/', '/sb/6/18/78/', '/sb/6/1/20/', '/sb/3/32/26/', '/sb/8/16/4/', '/sb/7/1/13/', '/sb/10/41/47/']","['/sb/8/12/9/', '/sb/3/32/26/', '/sb/7/1/13/', '/sb/3/14/26/', '/sb/6/18/78/', '/sb/4/20/6/', '/sb/2/10/11/', '/sb/8/24/56/', '/sb/8/19/18/', '/sb/8/23/16/']","['/sb/8/12/9/', '/sb/10/62/2/', '/sb/5/4/3/', '/sb/5/18/4/', '/sb/4/29/2/', '/sb/7/2/18-19/', '/sb/10/25/2/', '/sb/10/14/53/', '/sb/7/11/6/', '/sb/12/8/49/']"
['/sb/8/12/10/'],"['/bg/7/19/', '/sb/1/2/7/', '/bg/18/66/', '/bg/18/55/', '/bg/7/1/', '/bg/7/19', '/bg/18/66', '/bg/18/55', '/bg/9/7', '/sb/1/2/7/', '/sb/8/12/10/']","['/sb/6/3/14-15/', '/bg/8/4/', '/sb/7/6/20-23/', '/sb/2/7/39/', '/sb/5/14/1/', '/sb/2/6/1/', '/sb/6/4/27-28/', '/sb/6/19/11/', '/sb/7/3/32/', '/sb/10/85/11/']","['/sb/7/1/10/', '/sb/9/8/22/', '/sb/8/16/14/', '/sb/7/3/26-27/', '/sb/6/3/4/', '/sb/7/1/7/', '/sb/7/9/49/', '/sb/8/5/21/', '/sb/6/1/41/', '/sb/7/1/8/']","['/sb/8/12/10/', '/sb/6/3/14-15/', '/sb/9/4/57-59/', '/sb/4/17/36/', '/sb/2/6/37/', '/sb/11/7/17/', '/sb/8/5/31/', '/sb/8/12/43/', '/sb/5/18/4/', '/sb/10/40/3/']","['/sb/7/15/26/', '/sb/10/72/6/', '/sb/10/87/30/', '/sb/10/87/26/', '/sb/4/4/16/', '/sb/10/2/26/', '/sb/5/1/5/', '/sb/8/5/43/', '/sb/6/11/4/', '/sb/10/87/17/']"
['/sb/8/12/11/'],"['/bs/5/37', '/sb/8/12/11/']","['/sb/9/5/5/', '/sb/8/12/4/', '/sb/10/3/24/', '/sb/4/24/38/', '/sb/5/18/5/', '/sb/10/56/27/', '/sb/10/16/48/', '/sb/6/9/42/', '/sb/9/5/3/', '/sb/9/19/29/']","['/sb/5/11/13-14/', '/sb/11/7/42/', '/sb/6/4/13/', '/sb/4/17/31/', '/sb/10/8/37-39/', '/sb/3/5/6/', '/sb/10/14/54/', '/sb/11/6/17/', '/bg/13/16/', '/sb/7/1/10/']","['/sb/8/12/11/', '/sb/4/17/31/', '/sb/4/8/81/', '/sb/5/11/13-14/', '/sb/10/16/50/', '/sb/10/10/34-35/', '/sb/12/12/4/', '/sb/11/7/42/', '/sb/10/14/54/', '/sb/10/3/14/']","['/sb/3/21/16/', '/sb/3/15/6/', '/sb/3/33/32/', '/sb/10/87/31/', '/sb/10/59/30/', '/sb/4/7/38/', '/sb/7/15/43-44/', '/sb/11/29/28/', '/bg/8/11/', '/sb/9/2/11-13/']"
['/sb/8/12/21/'],"['/bg/7/14/', '/sb/8/12/21/']","['/sb/10/53/51-55/', '/sb/8/20/25-29/', '/sb/10/1/35/', '/sb/3/12/45/', '/sb/5/2/6/', '/sb/10/1/25/', '/sb/4/30/5/', '/sb/10/64/5/', '/sb/6/3/16/', '/sb/8/15/18/']","['/sb/10/64/5/', '/sb/8/12/20/', '/sb/10/1/35/', '/sb/10/6/5-6/', '/sb/4/6/38/', '/sb/10/33/17/', '/sb/6/11/9/', '/sb/8/12/18/', '/sb/3/20/36/', '/sb/8/12/19/']","['/sb/8/12/21/', '/sb/8/12/20/', '/sb/8/12/19/', '/sb/3/33/14/', '/sb/10/1/35/', '/sb/3/20/30/', '/sb/3/22/17/', '/sb/8/12/28/', '/sb/3/33/29/', '/sb/6/14/53/']","['/sb/8/12/21/', '/sb/10/53/51-55/', '/sb/5/9/18/', '/sb/10/2/20/', '/sb/4/24/24-25/', '/sb/3/22/17/', '/sb/10/62/29-30/', '/sb/5/24/17/', '/sb/4/4/16/', '/sb/10/6/5-6/']"
['/sb/8/12/22/'],"['/sb/5/5/8/', '/sb/8/12/22/']","['/sb/8/12/24/', '/sb/4/8/45/', '/sb/4/28/28/', '/sb/4/25/25/', '/sb/5/9/3/', '/sb/4/16/17/', '/sb/8/6/3-7/', '/sb/10/52/28/', '/sb/9/19/4/', '/sb/11/4/7/']","['/sb/8/12/18/', '/sb/8/12/24/', '/sb/8/12/20/', '/sb/6/18/41/', '/sb/4/25/25/', '/sb/4/25/22/', '/sb/3/22/17/', '/sb/3/20/35/', '/sb/8/9/18/', '/sb/8/8/41-46/']","['/sb/8/12/22/', '/sb/8/12/24/', '/sb/8/12/26/', '/sb/8/12/18/', '/sb/4/25/21/', '/sb/4/25/25/', '/sb/8/12/32/', '/sb/9/20/8-9/', '/sb/4/25/20/', '/sb/3/22/17/']","['/sb/8/22/23/', '/sb/9/6/53/', '/sb/12/9/17-18/', '/sb/8/7/36/', '/sb/5/26/15/', '/sb/10/62/2/', '/sb/11/17/41/', '/sb/4/8/15/', '/sb/5/7/8/', '/sb/4/12/1/']"
['/sb/8/12/23/'],"['/sb/5/5/8/', '/sb/8/12/23/']","['/sb/8/12/25/', '/sb/10/60/24/', '/sb/10/60/8/', '/sb/10/53/51-55/', '/sb/3/31/42/', '/sb/5/2/6/', '/sb/8/12/21/', '/sb/12/8/26-27/', '/sb/4/4/2/', '/sb/9/10/55/']","['/sb/8/12/18/', '/sb/10/60/24/', '/sb/8/12/22/', '/bg/1/15/', '/sb/8/12/21/', '/sb/8/12/29-30/', '/sb/5/8/4/', '/sb/10/54/30/', '/sb/8/12/24/', '/sb/12/8/26-27/']","['/sb/8/12/23/', '/sb/10/60/24/', '/sb/12/8/26-27/', '/sb/8/12/18/', '/sb/8/12/25/', '/sb/8/12/26/', '/sb/6/14/48/', '/sb/10/67/18/', '/sb/8/12/24/', '/sb/8/12/27/']","['/sb/8/12/23/', '/sb/8/2/9-13/', '/sb/10/3/46/', '/sb/8/17/21/', '/sb/10/26/11/', '/sb/4/11/4/', '/sb/10/16/6/', '/sb/12/3/9-13/', '/sb/9/10/35-38/', '/sb/7/10/59/']"
['/sb/8/12/34/'],"['/sb/9/19/17/', '/sb/9/19/17/', '/sb/8/12/34/']","['/sb/4/7/7/', '/sb/8/12/28/', '/sb/10/20/29/', '/sb/4/25/1/', '/sb/9/4/8/', '/sb/4/7/16/', '/sb/2/4/17/', '/sb/8/5/39/', '/sb/7/9/3/', '/sb/4/19/4/']","['/sb/8/12/28/', '/sb/7/5/1/', '/sb/6/4/21/', '/sb/7/9/3/', '/iso/5', '/bg/5/26/', '/sb/10/77/10/', '/sb/10/11/26/', '/sb/11/7/4/', '/sb/10/20/22/']","['/sb/8/12/34/', '/sb/8/12/28/', '/sb/7/5/1/', '/sb/1/14/10/', '/sb/6/4/21/', '/sb/10/77/10/', '/sb/7/9/3/', '/sb/8/10/27/', '/sb/8/6/39/', '/bg/5/26/']","['/sb/8/12/34/', '/sb/6/16/37/', '/sb/10/72/38/', '/sb/10/29/28/', '/sb/11/2/20-21/', '/sb/10/58/45/', '/sb/11/29/37/', '/sb/8/7/36/', '/sb/9/13/4/', '/sb/7/3/22/']"
['/sb/8/12/36/'],"['/bg/7/7/', '/sb/8/12/36/']","['/sb/10/2/42/', '/sb/8/6/30/', '/sb/12/13/10/', '/sb/8/5/25/', '/sb/6/4/40/', '/sb/8/5/39/', '/sb/7/10/25/', '/sb/10/79/34/', '/sb/10/1/25/', '/sb/11/17/13/']","['/sb/4/15/9-10/', '/sb/3/13/43/', '/sb/1/18/19/', '/sb/7/1/19/', '/sb/7/8/56/', '/sb/10/14/41/', '/sb/7/1/9/', '/sb/10/1/25/', '/sb/10/88/12/', '/sb/5/17/17/']","['/sb/8/12/36/', '/sb/7/8/56/', '/sb/4/2/20/', '/sb/8/12/24/', '/sb/11/30/25/', '/sb/5/25/9/', '/sb/8/17/22/', '/sb/3/8/15/', '/sb/12/13/10/', '/sb/1/12/11/']","['/sb/8/12/36/', '/sb/5/1/9/', '/sb/3/21/45-47/', '/sb/10/80/18/', '/sb/12/6/1/', '/sb/10/62/2/', '/sb/9/10/23/', '/sb/10/28/11/', '/sb/8/22/15/', '/sb/4/7/57/']"
['/sb/8/12/37/'],"['/bg/15/15/', '/sb/8/12/37/']","['/sb/8/12/14/', '/sb/8/12/3/', '/sb/10/88/12/', '/sb/4/1/15/', '/sb/12/10/27/', '/sb/7/10/25/', '/sb/4/7/22/', '/sb/4/7/1/', '/sb/10/63/33/', '/sb/10/28/4/']","['/sb/4/24/26/', '/sb/6/18/31/', '/sb/10/1/21/', '/sb/8/12/3/', '/sb/10/47/57/', '/bg/2/1/', '/sb/8/12/14/', '/sb/10/28/4/', '/sb/4/7/1/', '/bg/9/11/']","['/sb/8/12/37/', '/sb/8/12/14/', '/sb/10/63/33/', '/sb/10/47/57/', '/sb/8/12/3/', '/sb/10/54/32/', '/sb/10/62/4/', '/sb/8/7/36/', '/sb/10/1/21/', '/sb/8/15/24/']","['/sb/8/12/37/', '/sb/10/62/2/', '/sb/12/10/27/', '/sb/8/12/41/', '/sb/9/3/9/', '/sb/11/31/7/', '/sb/10/75/39/', '/sb/8/12/17/', '/sb/9/1/37/', '/sb/10/69/43/']"
['/sb/8/12/38/'],"['/sb/12/13/16/', '/bg/6/22/', '/sb/8/12/38/']","['/sb/7/9/52/', '/sb/4/30/8/', '/sb/6/7/27/', '/sb/8/11/44/', '/sb/12/9/2/', '/sb/6/16/50/', '/sb/8/23/9/', '/sb/9/5/5/', '/sb/8/16/27/', '/sb/4/21/36/']","['/sb/1/2/30/', '/sb/7/9/52/', '/sb/8/21/10/', '/sb/5/2/17/', '/sb/8/12/15/', '/sb/8/23/9/', '/sb/3/31/41/', '/sb/8/12/47/', '/sb/8/6/18/', '/sb/4/12/6/']","['/sb/8/12/38/', '/sb/7/9/52/', '/sb/8/6/18/', '/sb/12/9/2/', '/sb/8/23/9/', '/sb/7/3/17/', '/sb/8/16/27/', '/sb/8/6/9/', '/sb/6/7/27/', '/sb/4/30/8/']","['/sb/8/12/38/', '/sb/7/10/48/', '/sb/8/22/20/', '/sb/11/17/49/', '/sb/7/10/23/', '/sb/10/15/6/', '/sb/10/60/54/', '/sb/5/10/6/', '/sb/10/87/38/', '/sb/4/9/17/']"
['/sb/8/12/40/'],"['/bs/5/44', '/bg/9/10/', '/sb/8/12/40/']","['/sb/6/4/29/', '/sb/11/9/19/', '/sb/11/3/16/', '/sb/4/11/16/', '/sb/7/9/30/', '/sb/4/3/11/', '/sb/4/20/8/', '/sb/7/6/20-23/', '/sb/3/26/4/', '/sb/11/22/12/']","['/sb/6/4/29/', '/sb/7/9/30/', '/bg/7/12/', '/sb/2/5/18/', '/sb/3/5/25/', '/sb/11/9/19/', '/sb/10/2/28/', '/sb/9/8/22/', '/sb/11/3/16/', '/sb/4/3/11/']","['/sb/8/12/40/', '/sb/4/3/11/', '/sb/2/5/18/', '/sb/10/2/28/', '/sb/4/9/7/', '/sb/10/40/3/', '/bg/7/14/', '/sb/4/11/16/', '/sb/9/8/23/', '/sb/4/24/63/']","['/sb/4/24/17/', '/bg/13/29/', '/sb/3/6/26/', '/sb/10/87/31/', '/sb/8/19/36/', '/sb/7/3/22/', '/sb/6/4/24/', '/sb/5/6/17/', '/sb/8/17/21/', '/sb/10/60/54/']"
['/sb/8/12/47/'],"['/bg/9/29/', '/sb/8/12/47/']","['/sb/4/31/28/', '/sb/8/16/34/', '/sb/5/3/2/', '/sb/4/22/22/', '/sb/8/12/15/', '/sb/8/10/2/', '/sb/8/7/16/', '/sb/4/8/22/', '/sb/4/22/51/', '/sb/8/8/36/']","['/sb/11/29/49/', '/sb/8/16/34/', '/sb/6/16/23/', '/sb/8/12/15/', '/sb/6/16/18-19/', '/sb/8/3/26/', '/sb/8/6/22-23/', '/sb/4/20/38/', '/sb/8/17/25/', '/sb/8/10/1/']","['/sb/8/12/47/', '/sb/6/16/23/', '/sb/11/29/49/', '/sb/8/24/61/', '/sb/8/12/15/', '/sb/8/7/5/', '/sb/8/10/2/', '/sb/8/3/11/', '/sb/8/5/10/', '/sb/7/8/46/']","['/sb/12/3/9-13/', '/sb/10/75/39/', '/sb/10/60/54/', '/sb/10/75/4-7/', '/sb/7/9/28/', '/sb/8/12/41/', '/sb/9/13/4/', '/sb/9/23/7-10/', '/sb/4/31/27/', '/sb/10/12/44/']"
